x2,w2,x3,w3,x4,w4,x5,w5,x6,w6,x7,w7,x8,w8,x10,w10,x11,w11,x12,w12,x13,w13,x14,w14,x16,w16
1922,2.4488522558121253,1922,2.4162384063021296,1922,2.3844967876660634,1922,2.3535982349945646,1922,2.323504212019257,1922,2.294182714298811,1922,2.2656135315356485,1922,2.210601449311883,1922,2.18410826340023,1922,2.1582384634590146,1922,2.133019465866089,1922,2.1083796691703798,1922,2.0608429753619455
1923,2.448866772765942,1923,2.4162527476405793,1923,2.384510952586943,1923,2.3536122343985575,1923,2.3235180492296132,1923,2.2941963766464593,1923,2.2656270332486814,1923,2.210614642090346,1923,2.184121300268271,1923,2.1582512071800233,1923,2.133032166519165,1923,2.1083922067451475,1923,2.0608552743911694
1924,2.4488812879080686,1924,2.416267087174543,1924,2.384525115695736,1924,2.3536262320046797,1924,2.323531884664033,1924,2.2942100372045107,1924,2.2656405331878062,1924,2.210627833135459,1924,2.1841343354280145,1924,2.1582639482688903,1924,2.1330448649597167,1924,2.108404742221832,1924,2.0608675717545237
1925,2.448895801238741,1925,2.416281424904246,1925,2.3845392769926397,1925,2.3536402278131185,1925,2.323545718322711,1925,2.2942236959731246,1925,2.2656540313531774,1925,2.2106410224473785,1925,2.184147368879639,1925,2.158276687335968,1925,2.1330575620269774,1925,2.1084172760772706,1925,2.0608798674521
1926,2.4489103127581906,1926,2.4162957608299154,1926,2.3845534364778485,1926,2.3536542218240633,1926,2.3235595502058364,1926,2.2942373529524596,1926,2.2656675277449527,1926,2.210654210026261,1926,2.1841604006233237,1926,2.1582894241905213,1926,2.1330702600097653,1926,2.1084298081970214,1926,2.0608921614839923
1927,2.4489248224666516,1927,2.416310094951777,1927,2.384567594151559,1927,2.3536682140377008,1927,2.3235733803136043,1927,2.2942510081426746,1927,2.265681022363288,1927,2.2106673958722642,1927,2.184173430659244,1927,2.1583021581077575,1927,2.1330829546356203,1927,2.108442338027954,1927,2.0609044538502945
1928,2.4489393303643583,1928,2.4163244272700575,1928,2.3845817500139677,1928,2.35368220445422,1928,2.3235872086462055,1928,2.294264661543929,1928,2.265694515208339,1928,2.2106805799855445,1928,2.1841864589875817,1928,2.1583148895072934,1928,2.133095645675659,1928,2.1084548660087585,1928,2.060916744551099
1929,2.448953836451543,1929,2.4163387577849824,1929,2.38459590406527,1929,2.353696193073807,1929,2.323601035203833,1929,2.294278313156381,1929,2.2657080062802635,1929,2.210693762366259,1929,2.184199485608512,1929,2.1583276194763186,1929,2.133108336715698,1929,2.108467392921448,1929,2.060929033586499
1930,2.4489683407284404,1930,2.4163530864967777,1930,2.384610056305662,1930,2.3537101798966527,1930,2.32361485998668,1930,2.29429196298019,1930,2.2657214955792164,1930,2.210706943014565,1930,2.1842125105222143,1930,2.1583403467941285,1930,2.133121026687622,1930,2.1084799177742,1930,2.0609413209565886
1931,2.4489828431952834,1931,2.4163674134056707,1931,2.3846242067353387,1931,2.3537241649229435,1931,2.3236286829949377,1931,2.2943056110155156,1931,2.265734983105355,1931,2.2107201219306196,1931,2.1842255337288674,1931,2.158353071479797,1931,2.133133711776733,1931,2.1084924402999876,1931,2.0609536066614607
1932,2.4489973438523065,1932,2.416381738511887,1932,2.3846383553544976,1932,2.3537381481528667,1932,2.323642504228799,1932,2.294319257262516,1932,2.2657484688588356,1932,2.21073329911458,1932,2.1842385552286476,1932,2.158365794906616,1932,2.1331463983154295,1932,2.108504962539673,1932,2.0609658907012074
1933,2.449011842699743,1933,2.4163960618156524,1933,2.384652502163333,1933,2.353752129586612,1933,2.3236563236884575,1933,2.2943329017213507,1933,2.2657619528398145,1933,2.2107464745666023,1933,2.1842515750217344,1933,2.158378514785767,1933,2.133159080657959,1933,2.108517481422424,1933,2.060978173075923
1934,2.4490263397378262,1934,2.416410383317193,1934,2.3846666471620432,1934,2.3537661092243676,1934,2.323670141374104,1934,2.2943465443921776,1934,2.265775435048448,1934,2.2107596482868437,1934,2.1842645931083062,1934,2.15839123298645,1934,2.1331717623901367,1934,2.1085299992370605,1934,2.0609904537857013
1935,2.44904083496679,1935,2.416424703016737,1935,2.3846807903508216,1935,2.35378008706632,1935,2.3236839572859322,1935,2.2943601852751576,1935,2.2657889154848925,1935,2.2107728202754626,1935,2.1842776094885403,1935,2.1584039487457276,1935,2.133184443511963,1935,2.108542515258789,1935,2.061002732830635
1936,2.4490553283868683,1936,2.4164390209145075,1936,2.384694931729865,1936,2.3537940631126575,1936,2.323697771424133,1936,2.2943738243704486,1936,2.265802394149304,1936,2.2107859905326137,1936,2.1842906241626148,1936,2.158416661567688,1936,2.1331971219635006,1936,2.1085550290298465,1936,2.0610150102108173
1937,2.449069819998294,1937,2.4164533370107324,1937,2.3847090712993695,1937,2.3538080373635695,1937,2.3237115837889,1937,2.2943874616782094,1937,2.26581587104184,1937,2.210799159058455,1937,2.184303637130709,1937,2.158429372215271,1937,2.1332097972106934,1937,2.108567541046143,1937,2.061027285926341
1938,2.4490843098013015,1938,2.4164676513056382,1938,2.3847232090595316,1938,2.3538220098192424,1938,2.323725394380426,1938,2.2944010971985986,1938,2.2658293461626564,1938,2.210812325853145,1938,2.184316648393,1938,2.1584420811080935,1938,2.1332224727630615,1938,2.108580051689148,1938,2.0610395599772993
1939,2.449098797796124,1939,2.4164819637994506,1939,2.3847373450105462,1939,2.3538359804798654,1939,2.3237392031989033,1939,2.2944147309317766,1939,2.265842819511909,1939,2.2108254909168386,1939,2.1843296579496654,1939,2.1584547875976563,1939,2.1332351461791994,1939,2.1085925605010987,1939,2.061051832363787
1940,2.449113283982995,1940,2.4164962744923955,1940,2.384751479152609,1940,2.3538499493456264,1940,2.323753010244523,1940,2.2944283628779014,1940,2.2658562910897553,1940,2.2108386542496943,1940,2.184342665800885,1940,2.1584674911499024,1940,2.133247815551758,1940,2.108605067024231,1940,2.061064103085896
1941,2.449127768362149,1941,2.4165105833847,1941,2.3847656114859173,1941,2.3538639164167128,1941,2.323766815517479,1941,2.294441993037133,1941,2.2658697608963507,1941,2.2108518158518673,1941,2.1843556719468364,1941,2.158480192947388,1941,2.1332604859924316,1941,2.1086175722503664,1941,2.0610763721437197
1942,2.4491422509338183,1942,2.416524890476589,1942,2.3847797420106662,1942,2.353877881693314,1942,2.3237806190179633,1942,2.2944556214096288,1942,2.2658832289318513,1942,2.2108649757235166,1942,2.184368676387697,1942,2.1584928924179074,1942,2.1332731523132322,1942,2.108630075874329,1942,2.0610886395373518
1943,2.4491567316982374,1943,2.41653919576829,1943,2.384793870727052,1943,2.353891845175616,1943,2.323794420746168,1943,2.294469247995549,1943,2.265896695196415,1943,2.210878133864798,1943,2.184381679123646,1943,2.158505589752197,1943,2.133285817260742,1943,2.1086425778579714,1943,2.061100905266885
1944,2.4491712106556407,1944,2.416553499260028,1944,2.3848079976352694,1944,2.3539058068638092,1944,2.3238082207022863,1944,2.2944828727950513,1944,2.265910159690197,1944,2.2108912902758684,1944,2.184394680154861,1944,2.1585182837677004,1944,2.1332984828186037,1944,2.1086550769424437,1944,2.061113169332413
1945,2.44918568780626,1945,2.4165678009520297,1945,2.384822122735516,1945,2.3539197667580796,1945,2.323822018886511,1945,2.2944964958082967,1945,2.2659236224133537,1945,2.2109044449568866,1945,2.1844076794815197,1945,2.1585309762191773,1945,2.1333111459350587,1945,2.108667575263977,1945,2.0611254317340286
1946,2.4492001631503304,1946,2.416582100844521,1946,2.3848362460279873,1946,2.3539337248586167,1946,2.3238358152990326,1946,2.294510117035443,1946,2.2659370833660417,1946,2.210917597908007,1946,2.184420677103801,1946,2.158543665428162,1946,2.1333238037109377,1946,2.1086800708007813,1946,2.061137692471827
1947,2.449214636688085,1947,2.4165963989377297,1947,2.3848503675128785,1947,2.3539476811656073,1947,2.323849609940045,1947,2.294523736476649,1947,2.2659505425484183,1947,2.2109307491293877,1947,2.1844336730218825,1947,2.158556354103088,1947,2.133336463317871,1947,2.1086925662231444,1947,2.061149951545898
1948,2.4492291084197575,1948,2.4166106952318813,1948,2.3848644871903883,1948,2.3539616356792403,1948,2.323863402809742,1948,2.2945373541320753,1948,2.2659639999606394,1948,2.2109438986211853,1948,2.1844466672359437,1948,2.158569038887024,1948,2.133349121398926,1948,2.1087050584030154,1948,2.061162208956335
1949,2.449243578345578,1949,2.4166249897272,1949,2.3848786050607096,1949,2.3539755883997024,1949,2.323877193908312,1949,2.2945509700018767,1949,2.265977455602859,1949,2.2109570463835535,1949,2.184459659746164,1949,2.1585817209243774,1949,2.133361774597168,1949,2.108717548561096,1949,2.061174464703225
1950,2.4492580464657805,1950,2.416639282423915,1950,2.38489272112404,1950,2.353989539327184,1950,2.3238909832359504,1950,2.2945645840862148,1950,2.2659909094752377,1950,2.2109701924166516,1950,2.184472650552719,1950,2.158594402542114,1950,2.1333744287109373,1950,2.1087300386047363,1950,2.061186718786662
1951,2.449272512780601,1951,2.4166535733222516,1951,2.3849068353805807,1951,2.354003488461874,1951,2.3239047707928577,1951,2.2945781963852547,1951,2.2660043615779326,1951,2.210983336720635,1951,2.1844856396557937,1951,2.1586070805358886,1951,2.1333870794677736,1951,2.1087425257873536,1951,2.0611989712067404
1952,2.4492869772902583,1952,2.4166678624224245,1952,2.384920947830508,1952,2.3540174358039416,1952,2.323918556579194,1952,2.29459180689913,1952,2.2660178119110825,1952,2.2109964792956402,1952,2.184498627055548,1952,2.158619755554199,1952,2.1333997290039064,1952,2.1087550101852415,1952,2.0612112219635303
1953,2.449301439995037,1953,2.416682149724688,1953,2.384935058474061,1953,2.354031381353608,1953,2.3239323405952144,1953,2.2946054156280473,1953,2.2660312604748856,1953,2.2110096201418736,1953,2.1845116127521895,1953,2.158632430152893,1953,2.1334123777770997,1953,2.1087674951171875,1953,2.0612234710571706
1954,2.4493159008951206,1954,2.4166964352293077,1954,2.3849491673114382,1954,2.3540453251110844,1954,2.32394612284109,1954,2.2946190225721548,1954,2.2660447072694963,1954,2.211022759259478,1954,2.18452459674594,1954,2.1586451007843017,1954,2.1334250245666504,1954,2.108779976577759,1954,2.0612357184877177
1955,2.4493303599906713,1955,2.416710718936329,1955,2.384963274342716,1955,2.3540592670764404,1955,2.3239599033168936,1955,2.294632627731515,1955,2.2660581522949554,1955,2.211035896648513,1955,2.18453757903683,1955,2.158657769050598,1955,2.1334376675415037,1955,2.1087924561691285,1955,2.0612479642552186
1956,2.449344817282087,1956,2.4167250008461814,1956,2.384977379568238,1956,2.354073207250005,1956,2.3239736820230124,1956,2.294646231106436,1956,2.2660715955515998,1956,2.2110490323092558,1956,2.184550559625169,1956,2.15867043636322,1956,2.1334503102111815,1956,2.1088049355316163,1956,2.0612602083598404
1957,2.4493592727695592,1957,2.4167392809590043,1957,2.3849914829881675,1957,2.3540871456318953,1957,2.3239874589595293,1957,2.2946598326970262,1957,2.2660850370395185,1957,2.211062166241873,1957,2.1845635385111346,1957,2.158683100090027,1957,2.133462950744629,1957,2.1088174116516116,1957,2.061272450801702
1958,2.4493737264531386,1958,2.4167535592749716,1958,2.3850055846025797,1958,2.3541010822222055,1958,2.324001234126678,1958,2.2946734325032963,1958,2.2660984767587293,1958,2.2110752984463518,1958,2.1845765156947263,1958,2.1586957611083983,1958,2.133475589447021,1958,2.1088298856353758,1958,2.061284691580748
1959,2.4493881783332676,1959,2.416767835794492,1959,2.3850196844118274,1959,2.3541150170213214,1959,2.3240150075245833,1959,2.2946870305256732,1959,2.266111914709546,1959,2.211088428923022,1959,2.184589491176391,1959,2.158708421363831,1959,2.133488227386475,1959,2.1088423597717285,1959,2.0612969306971785
1960,2.4494026284098998,1960,2.416782110517342,1960,2.3850337824158743,1960,2.354128950029216,1960,2.324028779153228,1960,2.294700626763851,1960,2.2661253508919663,1960,2.211101557671726,1960,2.184602464956064,1960,2.158721078224182,1960,2.1335008624267577,1960,2.1088548305892947,1960,2.0613091681509466
1961,2.449417076684032,1961,2.416796383444723,1961,2.3850478786155582,1961,2.3541428812464607,1961,2.324042549013663,1961,2.2947142212188805,1961,2.2661387853067,1961,2.211114684693497,1961,2.1846154370343682,1961,2.1587337319946287,1961,2.1335134983825683,1961,2.108867299308777,1961,2.0613214039425736
1962,2.449431523154881,1962,2.416810654575676,1962,2.385061973010227,1962,2.354156810672749,1962,2.324056317105088,1962,2.294727813889999,1962,2.2661522179530746,1962,2.2111278099873664,1962,2.18462840741083,1962,2.158746385231018,1962,2.133526128387451,1962,2.1088797678375246,1962,2.0613336380716043
1963,2.4494459678233786,1963,2.4168249239113555,1963,2.3850760656008125,1963,2.354170738308737,1963,2.3240700834283605,1963,2.2947414047779144,1963,2.26616564883193,1963,2.2111409335543217,1963,2.1846413760862875,1963,2.15875903503418,1963,2.1335387594604494,1963,2.1088922333145144,1963,2.06134587053841
1964,2.4494604106892273,1964,2.416839191450961,1964,2.38509015638642,1964,2.3541846641539315,1964,2.32408384798266,1964,2.294754993882105,1964,2.2661790779425948,1964,2.211154055393562,1964,2.1846543430598824,1964,2.1587716816711424,1964,2.13355138671875,1964,2.1089046966934206,1964,2.0613581013428046
1965,2.4494748517529668,1965,2.416853457196094,1965,2.385104245368801,1965,2.3541985882093197,1965,2.324097610769756,1965,2.294768581203893,1965,2.266192505286224,1965,2.2111671755065023,1965,2.184667308333181,1965,2.158784327850342,1965,2.1335640142822268,1965,2.108917160072327,1965,2.0613703304855897
1966,2.4494892910155284,1966,2.4168677211460845,1966,2.38511833254721,1966,2.354212510475032,1966,2.3241113717889412,1966,2.2947821667425705,1966,2.2662059308628364,1966,2.211180293892808,1966,2.1846802719056235,1966,2.1587969702529906,1966,2.1335766390991213,1966,2.108929620361328,1966,2.061382557966374
1967,2.4495037284751984,1967,2.416881983300522,1967,2.385132417921163,1967,2.3542264309501277,1967,2.324125131039545,1967,2.2947957504980265,1967,2.266219354671426,1967,2.2111934105513615,1967,2.184693233776949,1967,2.1588096101379395,1967,2.133589260253906,1967,2.1089420781326296,1967,2.0613947837846354
1968,2.4495181641344725,1968,2.4168962436612698,1968,2.3851465014926343,1968,2.3542403496365063,1968,2.324138888523653,1968,2.294809332471043,1968,2.266232776713818,1968,2.21120652548492,1968,2.1847061939482764,1968,2.1588222493362426,1968,2.1336018829345704,1968,2.1089545360565185,1968,2.0614070079416407
1969,2.449532597993612,1969,2.41691050222829,1969,2.385160583261326,1969,2.354254266533237,1969,2.3241526442410794,1969,2.2948229126626996,1969,2.266246196989417,1969,2.2112196386919916,1969,2.1847191524197163,1969,2.158834884567261,1969,2.133614503173828,1969,2.1089669910049436,1969,2.0614192304373535
1970,2.449547030049413,1970,2.416924759000093,1970,2.385174663225412,1970,2.3542681816405433,1970,2.3241663981901852,1970,2.294836491070837,1970,2.266259615497142,1970,2.2112327501722424,1970,2.1847321091903003,1970,2.158847518234253,1970,2.133627119140625,1970,2.108979444465637,1970,2.0614314512704315
1971,2.4495614603051545,1971,2.416939013978094,1971,2.3851887413872035,1971,2.35428209495835,1971,2.3241801503724604,1971,2.2948500676971673,1971,2.266273032238856,1971,2.2112458599261196,1971,2.1847450642612576,1971,2.158860149230957,1971,2.133639736175537,1971,2.108991896095276,1971,2.06144367044203
1972,2.449575888761878,1972,2.4169532671647516,1972,2.38520281774804,1972,2.3542960064891725,1972,2.324193900789916,1972,2.2948636425426603,1972,2.2662864472158253,1972,2.2112589679559322,1972,2.1847580176337806,1972,2.158872777709961,1972,2.1336523510742187,1972,2.109004345664978,1972,2.061455887953639
1973,2.449590315415412,1973,2.4169675185538084,1973,2.385216892302334,1973,2.354309916228354,1973,2.3242076494369655,1973,2.2948772156035897,1973,2.266299860423058,1973,2.2112720742568373,1973,2.184770969303548,1973,2.158885403518677,1973,2.1336649613952634,1973,2.1090167933654786,1973,2.061468103800863
1974,2.4496047402712704,1974,2.4169817681519685,1974,2.3852309650580583,1974,2.3543238241818174,1974,2.3242213963207603,1974,2.2948907868851722,1974,2.266313271867186,1974,2.211285178835094,1974,2.1847839192762226,1974,2.1588980278015137,1974,2.133677573547363,1974,2.109029239807129,1974,2.0614803179895134
1975,2.4496191633300484,1975,2.416996015960574,1975,2.3852450360128286,1975,2.3543377303471043,1975,2.3242351414400337,1975,2.294904356386662,1975,2.266326681546271,1975,2.211298281689733,1975,2.1847968675519525,1975,2.1589106490325927,1975,2.1336901823425296,1975,2.109041684265137,1975,2.0614925305177274
1976,2.4496335845826565,1976,2.4170102619689704,1976,2.3852591051594914,1976,2.3543516347210485,1976,2.3242488847884535,1976,2.2949179241009054,1976,2.2663400894555448,1976,2.2113113828131556,1976,2.1848098141235113,1976,2.1589232681274413,1976,2.133702787628174,1976,2.1090541263961793,1976,2.0615047413809595
1977,2.449648004040271,1977,2.4170245061901214,1977,2.385273172509521,1977,2.3543655373087153,1977,2.32426262637347,1977,2.2949314900389313,1977,2.2663534956009688,1977,2.211324482215047,1977,2.184822758999169,1977,2.158935884590149,1977,2.1337153939819333,1977,2.109066567687988,1977,2.06151695058614
